id,chain_code,code,type,address,city,zipcode,lat,lon,phone
820,tommy,10130,supermarket,Brnaze 180,Sinj,21230,43.690327,16.646324,
821,tommy,10108,supermarket,Bušićeva 8,Split,21000,43.511409,16.462961,
823,tommy,10337,supermarket,Cesta Hrvatskih Branitelja 41A,Preko,23273,44.08243,15.18158,
824,tommy,10109,supermarket,Domovinskog Rata 93,Split,21000,43.51958,16.47262,
825,tommy,10364,supermarket,Don Frane Bulića 66B,Solin,21210,43.54335,16.47951,
826,tommy,10316,supermarket,Donji Put 2,Jezera,22242,43.789674,15.631721,
827,tommy,10362,supermarket,Dr Franje Tuđmana 107,Vrsi,23235,44.24025,15.216343,
828,tommy,10355,supermarket,Dr Franje Tuđmana 18,Sukošan,23206,44.04492,15.31075,
829,tommy,10322,supermarket,Franje Tuđmana 82,Biograd Na Moru,23210,43.94049,15.44831,
830,tommy,10335,supermarket,Dubravica 15,Orebić,20250,42.981039,17.198743,
831,tommy,10128,supermarket,Dubrovačka 1,Split,21000,43.505376,16.456221,
832,tommy,10270,supermarket,Franje Tuđmana 1038,Kaštel Novi,21216,43.550998,16.334346,+385914952472
833,tommy,10126,supermarket,Gospe U Siti 2,Strožanac,21312,43.503207,16.534333,+385914952477
834,tommy,10147,supermarket,Ivana Bana Mažuranića 7,Šibenik,22000,43.74302,15.898775,
835,tommy,10127,supermarket,Jadranska 1,Opuzen,20355,43.015484,17.559415,
836,tommy,10340,supermarket,Jelsa 1047,Jelsa,21450,43.158519,16.682693,
837,tommy,10297,supermarket,Kamenar 2,Primošten,22202,43.586112,15.942799,
838,tommy,10342,supermarket,Koparska 64,Pula,52100,44.877071,13.86114,
839,tommy,10182,supermarket,Kralja Dmitra Zvonimira 4,Benkovac,23420,44.032947,15.617168,
840,tommy,10325,supermarket,Kralja Tomislava 100,Baška-Krk,51523,44.971906,14.755594,
841,tommy,10175,supermarket,Kralja Tomislava 7,Dubrovnik,20000,42.655249,18.076738,+385914952488
842,tommy,10151,supermarket,Kralja Zvonimira 18,Makarska,21300,43.297089,17.016332,
843,tommy,10183,supermarket,Leopolda Mandića 18,Dugopolje,21204,43.58718,16.570176,+385914952471
844,tommy,10314,supermarket,Lokunje 3,Novalja,53291,44.550774,14.882875,
845,tommy,10283,supermarket,Maršala Tita 166,Opatija,51410,45.331378,14.30153,
846,tommy,10200,supermarket,Matice Hrvatske 1,Split,21000,43.508606,16.451476,+385913192502
847,tommy,10190,supermarket,Matoševa 29,Solin,21210,43.53089,16.486689,
848,tommy,10136,supermarket,Mažuranićevo Šetalište 24,Split,21000,43.513123,16.450827,+385914952469
850,tommy,10226,supermarket,Obrovačka 3,Gračac,23440,44.297317,15.84465,
851,tommy,10332,supermarket,Odvojak Stjepana Radića 2,Krk,51500,45.0287,14.57322,
852,tommy,10290,supermarket,Palit 431,Rab,51280,44.77027,14.749711,+385914952482
853,tommy,10350,supermarket,Pašmanska Cesta 1,Tkon,23212,43.927991,15.406306,
854,tommy,10333,supermarket,Poljička Cesta 36,Podstrana,21312,43.509862,16.538375,
855,tommy,10155,supermarket,Prudnjaci 1,Bestovje,10437,45.806364,15.808963,
856,tommy,10304,supermarket,Put Bokanjca 37,Zadar,23000,44.129229,15.237155,+385912283328
857,tommy,10100,supermarket,Put Brodarice 6,Split,21000,43.520156,16.446755,+385914952468
858,tommy,10250,supermarket,Put Bunara 5,Vir,23234,44.301665,15.081484,
859,tommy,10338,supermarket,Put Lozica 6,Vir,23234,44.30468,15.07755,
860,tommy,10303,supermarket,Put Lučice 19,Vir,23234,44.306265,15.086434,
861,tommy,10347,supermarket,Put Mavarčice 2B,Okrug Gornji,21233,43.49207,16.26457,
862,tommy,10146,supermarket,Put Stanova 46,Zadar,23000,44.11559,15.243608,
863,tommy,10365,supermarket,Radobiljska cesta 1,Šestanovac,21250,43.466358,16.888901,
864,tommy,10343,supermarket,Ražanac X 58A,Ražanac,23248,44.27811,15.34473,
865,tommy,10161,supermarket,Ruđera Boškovića 18,Split,21000,43.507616,16.467237,
640,lidl,192,supermarket,Ulica 144.Brigade Hrvatske Vojske 1,Sesvete,10360,45.81342,16.10532,
1935,spar,8706,hipermarket,Osjecka 284,Slavonski Brod,,45.174732,18.053186,+38535212950
869,tommy,10142,supermarket,Supilova 7,Zagreb,10000,45.803769,15.996339,+385914952478
870,tommy,10317,supermarket,Sveti Vid - Miholjice 205,Malinska,51511,45.13179,14.543661,
1936,spar,8707,hipermarket,Skorpikova 34 2,Zagreb,,45.796448,15.856233,+38513441800
881,tommy,10329,supermarket,Ulica Europske Zajednice 1,Makarska,21300,43.303949,17.010696,+385914952485
871,tommy,10143,supermarket,Svetonedeljska 13,Samobor,10430,45.799382,15.722346,
49,konzum,0444,supermarket,Trg Vladimira Nazora 1,Ivanić Grad,10310,45.704795,16.394638,+385800400000
872,tommy,10353,supermarket,Tolstojeva 4,Selca,21425,43.29723,16.85008,
882,tommy,10312,supermarket,Ulica Ivana Pavla Ii 99,Privlaka,23233,44.255696,15.128884,
883,tommy,10125,supermarket,Ulica Kneza Branimira 1,Metković,20350,43.057087,17.652714,+385914952476
598,lidl,125,supermarket,Fra Pavla Vučkovića 17,Sinj,21230,43.69479,16.64098,
672,lidl,231,supermarket,Svetog Leopolda Bogdana Mandića 33 A,Osijek,31000,45.54992,18.66741,
873,tommy,10196,supermarket,Trajektno Pristanište 2,Stari Grad,21460,43.179806,16.575926,+385914952480
88,konzum,0451,supermarket,Ul. Žrtava Fašizma 11A,Lovran,51415,45.293503,14.275649,+385800400000
55,konzum,0503,supermarket,Korzo Hrvatskih Branitelja 11A,Novi Vinodolski,51250,45.1276303,14.7906357,+385800400000
615,lidl,147,supermarket,Labinska Ulica 2 A,Pula,52100,44.88243,13.86462,
874,tommy,10181,supermarket,Trg Ivana Koblera 1,Rijeka,51000,45.326741,14.442924,
875,tommy,10346,supermarket,Trogirska cesta 6,Plano,21220,43.543433,16.288768,
884,tommy,10305,supermarket,Ulica Marka Marulića 7,Zadar,23000,44.109758,15.233578,
885,tommy,10280,supermarket,Ulica Tomislava Relje 1,Nin,23232,44.242412,15.170351,
575,lidl,250,supermarket,Ljubljanska Avenija 2,Zagreb,10090,45.79743,15.89068,
1937,spar,8711,hipermarket,Kolakova 14 Dubrava,Zagreb,,45.8363,16.045633,+38515552255
886,tommy,10160,supermarket,Vukovarska 36,Dubrovnik,20000,42.652226,18.090723,+385913192675
1938,spar,8708,hipermarket,Gospodarska ulica 5,Donji Stupnik,10255,45.748306,15.879959,
1939,spar,8712,hipermarket,Gospodarska Ulica 1,Koprivnica,,46.145382,16.833328,+38548492590
1940,spar,8714,hipermarket,Ulica Vice Vukova 6,Zagreb,,45.770435,15.939004,+38515566745
184,konzum,0897,supermarket,Dražica 18B,Mali Lošinj,51550,44.528288,14.464584,+385800400000
1941,spar,8715,hipermarket,Vukovarska 207,Split,,43.513233,16.502001,+38521564585
720,plodine,099,supermarket,Jadranska Magistrala 13,Pakostane,23211,43.91538,15.5101,
887,tommy,10300,supermarket,Ćirila I Metoda 11,Vodice,22211,43.760564,15.784699,
888,tommy,10339,supermarket,Čatrnja 172,Rakovica,47245,44.99364,15.65034,
743,plodine,010,supermarket,Novigradska 24,Umag,52470,45.42233,13.52712,
1942,spar,8716,hipermarket,Slavonska Avenija 11D,Zagreb,,45.80146,16.050592,+38515559475
1943,spar,8718,hipermarket,Josipa Jovica 93,Split,,43.518795,16.483847,+38521493940
876,tommy,10199,supermarket,Ul Bana Jelačića 43,Vis,21480,43.061172,16.172762,
163,konzum,3254,supermarket,Ulica Josipa Broza - Tita 88A,Mursko Središće,40315,46.5068567,16.4316551,+385800400000
749,plodine,169,supermarket,Otocka Cesta 14,Pasman,23262,43.956,15.365,
697,plodine,151,supermarket,Augusta Senoe 2B,Daruvar,43500,45.593,17.2238,
742,plodine,049,supermarket,Nova Cesta 28,Ogulin,47300,45.26464,15.22038,
744,plodine,044,supermarket,Optujska 151,Varazdin,42000,46.31736,16.31674,
877,tommy,10145,supermarket,Ulica 142 Brigade 1,Drniš,22320,43.860126,16.159058,
745,plodine,007,supermarket,Osjecka 50,Rijeka,51000,45.34002,14.42771,
4195,plodine,148,supermarket,Osjecka Ulica 1J,Beli Manastir,31300,45.76584010726687,18.61959585288368,
1659,lidl,181,supermarket,Plano-Aerodrom 1 Pr,Trogir,21220,43.53365,16.2822,
746,plodine,041,supermarket,Osjecka Ulica 62H,Pozega,34000,45.34325,17.69616,
822,tommy,10110,supermarket,Cesta Dr Franje Tuđmana 878,Kaštel Stari,21216,43.553701,16.348878,
849,tommy,10328,supermarket,Narodnog preporoda 1,Šibenik,22000,43.705023,15.919531,
866,tommy,10356,supermarket,Sali II 1C,Sali,23281,43.93338,15.16868,
747,plodine,126,supermarket,Ostroska 1A,Zaostrog,21334,43.140888071316,17.278576319897,
878,tommy,10351,supermarket,Ulica 144 Brigade Hrvat Vojske 5,Sesvete,10360,45.813702,16.110572,+385914192351
879,tommy,10176,supermarket,Ulica 47 49,Vela Luka,20270,42.95388,16.71664,
889,tommy,10179,supermarket,Šetalište S Radića 18,Okrug Gornji,21223,43.499017,16.260741,
890,tommy,10323,supermarket,Žedno-Drage 1,Supetar,21400,43.379636,16.559882,+385914952484
880,tommy,10327,supermarket,Ulica dr. Franje Tuđmana 18,Starigrad,23244,44.274145,15.483019,
867,tommy,10169,supermarket,Splitska 37,Sinj,21230,43.699449,16.641087,
868,tommy,10246,supermarket,Stjepana Radića 139,Šibenik,22000,43.723266,15.908653,+385914952481
891,tommy,10140,supermarket,Žnjanska Ulica 4,Split,21000,43.50652,16.483588,+385914952470
618,lidl,152,supermarket,Zagrebačka Ulica 10,Vrbovec,10340,45.8868,16.41369,
1677,lidl,203,supermarket,Trg Hrvatskog Proljeća 9,Slavonski Brod,35000,45.16219,18.01386,
748,plodine,110,supermarket,Otocka Cesta 10,Kali,23272,44.0674,15.199615944475621,
750,plodine,127,supermarket,Pačipolje 20,Murter - Betina,22244,43.811554,15.603198,
751,plodine,026,supermarket,Pakracka Ulica 7,Bjelovar,43000,45.887125,16.844211,
752,plodine,046,supermarket,Petra Zoranica 20,Benkovac,23420,44.0310527,15.61411,
753,plodine,109,supermarket,Pirovacka Ulica 1A,Pirovac,22213,43.8169,15.6679,
754,plodine,136,supermarket,Poduzetnicka Zona 1A,Opuzen,20355,43.0173,17.5644,
755,plodine,107,supermarket,Podvornica 1,Rogoznica,22203,43.544587,15.971368,
756,plodine,150,supermarket,Pomer 350C,Pomer,52100,44.827820540045636,13.892246142413699,
757,plodine,036,supermarket,Preradovićeva 96 A,Đakovo,31400,45.2976,18.41006,
758,plodine,087,supermarket,Prilaz Dr Franje Tudjmana 9,Nin,23232,44.23877,15.17392,
759,plodine,176,supermarket,Pristava Krapinska 63,Krapina,49000,46.1445,15.873,
1932,spar,8701,hipermarket,Bleiburskih Zrtava 18,Zadar,,44.115341,15.253028,+38523244950
1933,spar,8703,hipermarket,Ivana Fistrovica 25,Sisak,,45.495781,16.378309,+38544525360
1934,spar,8705,hipermarket,Ulica Kneza Branimira 181,Zagreb,,45.825039,16.078941,+38515603360
1956,spar,87005,supermarket,Ivana Sibla 11,Zagreb,,45.778687,15.988194,+38515559620
1957,spar,87006,supermarket,Vlaska 44,Zagreb,,45.81377,15.983645,+38515559640
1958,spar,87007,supermarket,Polacisce 4,Zadar,,44.110916,15.237522,+38523233680
1959,spar,87008,supermarket,Ehrlichova 9A,Zagreb,,45.774319,15.98309,+38515559560
1960,spar,87009,supermarket,Svetojelenska Cesta 25,Cakovec,,46.395512,16.430429,+38540493840
1974,spar,87026,supermarket,Riva Boduli 1,Rijeka,,45.325449,14.442172,+38551501890
1975,spar,87027,supermarket,Pulska Ulica 2C,Labin,,45.097473,14.115026,+38552495611
1976,spar,87029,supermarket,Tina Ujevica 17,Zagreb,,45.79001,15.949567,+38515548427
1977,spar,87030,supermarket,Martinkovac 127,Rijeka,,45.355304,14.362497,+38551425750
1978,spar,87031,supermarket,Gospodarska 1A,Buje,,45.411334,13.664214,+38552554711
1980,spar,87033,supermarket,Osjecka 10,Pozega,,45.339676,17.682629,+38534492720
1981,spar,87036,supermarket,Tresnjevka 1 1,Jastrebarsko,,45.662994,15.64497,+38514103346
1982,spar,87034,supermarket,Dugoselska Cesta 20,Sesvetski Kraljevec,,45.816772,16.173244,+38515563442
1983,spar,87038,supermarket,Ante Topica Mimare 57,Zagreb,,45.808479,15.902051,+38515556263
1984,spar,87037,supermarket,Vrtnjakovec 115A,Krapinske Toplice,,46.080742,15.848856,
1985,spar,87039,supermarket,Tomasa Goricanca 1,Cakovec,,46.37974,16.443668,+38540493932
1986,spar,87040,supermarket,Grana 150 2,Novi Marof,,46.156262,16.333652,+38542554055
1987,spar,87041,supermarket,Ivane Brlic Mazuranic 2A,Zagreb,,45.806656,15.905995,+38515560932
1988,spar,87042,supermarket,Stjepana Majdeka 53,Ivanic Grad,,45.696911,16.403229,+38517002576
1989,spar,87044,supermarket,Priljevo 36,Vukovar,,45.367902,18.971596,
1990,spar,87043,supermarket,Stubicka Cesta 17 D,Marija Bistrica,,46.004758,16.110079,
1991,spar,87051,supermarket,Bozidara Magovca 47,Zagreb,,45.770966,15.994373,+38515520107
1992,spar,87052,supermarket,Picmanova 1A,Zagreb,,45.7753324,15.9887383,+38515520276
1993,spar,87053,supermarket,Jordanovac 7,Zagreb,,45.8182103,16.0069464,+38515520092
1994,spar,87054,supermarket,Argentinska 4,Zagreb,,45.8149159,15.8760978,+38515520280
1995,spar,87055,supermarket,Horvatovac 58,Zagreb,,45.8216873,15.9911797,+38515520204
1996,spar,87056,supermarket,Petrovaradinska 47,Zagreb,,45.7911594,15.9057192,+38515520290
1997,spar,87057,supermarket,Seferova 6 8,Zagreb,,45.8197608,16.0256103,+38515520078
1998,spar,87058,supermarket,Tuskanac 53,Zagreb,,45.8305473,15.9709638,+38515520076
1999,spar,87059,supermarket,Bijenicka Cesta 5,Zagreb,,45.824785,15.9847212,+38515520238
2000,spar,87060,supermarket,Mlinovi 79,Zagreb,,45.8469103,15.9656035,+38515520094
2001,spar,87061,supermarket,Gracani 7,Zagreb,,45.8584786,15.9733957,+38514623998
2003,spar,87063,supermarket,Dobroniceva7,Zagreb,,45.7927447,15.901004,+38515520108
2004,spar,87066,supermarket,Aleja Pomoraca 21,Zagreb,,45.7733848,15.9740029,+38515520056
2005,spar,87068,supermarket,Gjalskoga 66,Zapresic,,45.870695,15.795225,+38515520292
2006,spar,87069,supermarket,Trg Ane Rukavine 1,Zagreb,,45.7725672,15.9625638,+38515520063
2007,spar,87070,supermarket,Borongajska Cesta 75,Zagreb,,45.8113659,16.0180663,+38515520082
2008,spar,87074,supermarket,Zagrebacka 3,Zagreb,,45.8136947,15.9318485,+38513751471
2009,spar,87072,supermarket,Kneza Branimira 163,Zagreb,,45.822092,16.063416,+38512994828
2010,spar,87073,supermarket,Ulica Sr Njemacke 3,Zagreb,,45.760793,15.992408,+38516606888
2011,spar,87075,supermarket,Banjavciceva 13,Zagreb,,45.8099376,16.0006083,+38514660145
2012,spar,87076,supermarket,Matice Hrvatske 22,Velika Gorica,,45.7138177,16.0618022,+38516215504
2013,spar,87077,supermarket,Ilica 425,Zagreb,,45.8127675,15.9042163,+38513793341
2014,spar,87078,supermarket,Petrovaradinska 7C,Zagreb,,45.795112,15.908158,+38516264944
2015,spar,87079,supermarket,Savska 58,Zagreb,,45.7987687,15.9614177,+38516178927
2016,spar,87081,supermarket,Ulica Dubrava 45,Zagreb,,45.8280909,16.0494133,+38512930950
2017,spar,87082,supermarket,Jurja Zerjavica 2,Zagreb,,45.8075768,15.9734217,+38514855922
2019,spar,87084,supermarket,Marticeva 13,Zagreb,,45.812313,15.9858808,+38514612932
2020,spar,87085,supermarket,Vojina Bakica 1,Zagreb,,45.780105,15.984399,+38516689780
2018,spar,87083,supermarket,Vincenta Iz Kastva 10,Zagreb,,45.7885695,15.9439396,+38514961759
2024,spar,87089,supermarket,Kneza Trpimira 14,Osijek,,45.5499746,18.6926062,+38531274704
2021,spar,87086,supermarket,Gruska 18,Zagreb,,45.7950336,15.9939786,+38516310031
2022,spar,87087,supermarket,Vi Oranicki Odvojak 2,Zagreb,,45.8011542,15.9096837,+38513877974
2025,spar,87090,supermarket,Zagrebacka Ulica 81,Varazdin,,46.2975155,16.3430054,+38542240940
2026,spar,87091,supermarket,Kolodvorska 31A,Koprivnica,,46.16417,16.818287,+38548622266
2027,spar,87092,supermarket,Andrije Hebranga 2A,Bjelovar,,45.9051343,16.8483519,+38543212801
2028,spar,87094,supermarket,Kralja Zvonimira 59,Vinkovci,,45.2954363,18.8083804,+38532308792
2029,spar,87095,supermarket,Bana Jelačića 10a,Đakovo,31400,45.3106703,18.4112555,
2030,spar,87096,supermarket,Strossmayerova 167,Osijek,,45.5638641,18.6560066,+38531307999
2031,spar,87097,supermarket,Kralja Zvonimira 167,Orahovica,,45.5391456,17.8940525,+38533401153
2032,spar,87099,supermarket,Andrije Hebranga 18,Pakrac,,45.4321058,17.1941297,+38534314328
2033,spar,87100,supermarket,Kralja Tomislava 2,Suhopolje,,45.8022355,17.4951932,+38533801969
1945,spar,8720,hipermarket,Ulica Maria Gennaria 18,Rijeka,,45.345311,14.407246,+38551505960
1946,spar,8721,hipermarket,Janka Polica Kamova 81A,Rijeka,,45.317848,14.469386,+38551554560
1949,spar,8725,hipermarket,Svilajska 31A,Osijek,,45.554795,18.638297,+38531559880
1947,spar,8722,hipermarket,Liburnijska Ulica 1,Rijeka,,45.338103,14.401448,+38551417300
1948,spar,8723,hipermarket,Ante Starcevica 5A,Zadar,,44.107436,15.240645,+38523501300
1950,spar,8728,hipermarket,Rakarska Ulica 13,Velika Gorica,,45.719841,16.07801,+38514106040
1951,spar,8729,hipermarket,Kukuljanovo 362,Kukuljanovo,,45.333339,14.509055,+38551413108
1952,spar,87001,supermarket,Optujska 171,Varazdin,,46.318836,16.307058,+38542490991
1954,spar,87003,supermarket,Put Vida 6,Sibenik,,43.756092,15.878343,+38522247420
1955,spar,87004,supermarket,Ulica Akcije Maslenica 1,Zadar,,44.117107,15.269299,+38523400160
1961,spar,87011,supermarket,Franje Candeka 8A,Rijeka,,45.339337,14.41544,+38551445080
1962,spar,87012,supermarket,Licka Ulica 1 3,Split,,43.516013,16.44367,+38521552421
1963,spar,87014,supermarket,Poljicka 2 1,Split,,43.504687,16.453897,+38521491196
1964,spar,87015,supermarket,Dankovecka 4,Zagreb,,45.8310816,16.0548507,+38515520870
1965,spar,87016,supermarket,Medimurska Ulica 31C,Varazdin,,46.315341,16.350685,+38542410260
1966,spar,87017,supermarket,Ulica Grada Mainza 16,Zagreb,,45.811544,15.950938,+38515540215
1967,spar,87018,supermarket,Vinka Mederala 2A I 2B,Varazdin,,46.299461,16.328825,+38542440312
1968,spar,87019,supermarket,Gospodska 2,Zagreb,,45.8133064,15.8867033,+38515512835
1969,spar,87020,supermarket,Trg Zrtava Fasizma 6,Zagreb,,45.810504,15.988179,+38515999062
1970,spar,87021,supermarket,Sporova Jama 1A,Kastav,,45.370812,14.351765,+38551445710
1971,spar,87022,supermarket,Drazica 7,Selce,,45.165475,14.711529,+38551490438
1972,spar,87023,supermarket,Banjavciceva 22A,Zagreb,,45.809454,16.001124,+38515525872
1973,spar,87024,supermarket,Jadranska Cesta 160,Bibinje,,44.061568,15.295524,+38523299908
2023,spar,87088,supermarket,Petra Svacica 2,Slavonski Brod,,45.1627928,18.0072789,+38535410206
2034,spar,87101,supermarket,Gajeva 47,Daruvar,,45.5925375,17.2181589,+38543332127
2035,spar,87103,supermarket,Vinogradska 4,Nasice,,45.489587,18.093547,+38531615146
2036,spar,87104,supermarket,Osjecka Ulica 29,Rijeka,,45.339259,14.428212,+38551515100
3963,kaufland,1630,hipermarket,114. Brigade 6,Split-Ravne njive,21000,43.520154,16.4673139,
3964,kaufland,2030,hipermarket,Andrije Hebranga 2,Zadar - Višnjik,23000,44.1180689,15.2407993,
3965,kaufland,5630,hipermarket,Antuna Šoljana 43,Zagreb Jankomir,10000,45.8035425,15.8768462,
3966,kaufland,3430,hipermarket,Bistrička 6,Zagreb Sesvete,10360,45.832848,16.1077439,
3967,kaufland,5930,hipermarket,Jablanska ulica br. 80,Zagreb - Jablanska,10000,45.7959372,15.9187045,
3968,kaufland,5230,hipermarket,Jaruscica 6,Zagreb Blato,,45.76926,15.933706,+385800223223
3969,kaufland,3130,hipermarket,Josipa Reihl-Kira 40,Osijek,,45.544809,18.70986,+385800223223
3970,kaufland,4430,hipermarket,Julija Knifera 1,Zagreb Središće,10010,45.7785684,15.9848821,
3971,kaufland,2630,hipermarket,Jurja Zakna 3,Pula,,44.8785417,13.8629083,+385800223223
2037,spar,87105,supermarket,Santoriova 13,Pula,,44.868413,13.863369,+38552541222
2038,spar,87106,supermarket,Nova Cesta 68,Opatija,,45.344095,14.311315,+38551712440
2039,spar,87107,supermarket,Obala Rade Koncara 1A,Porec,,45.2236933,13.5967813,+38552427757
2040,spar,87108,supermarket,Spinciceva 2J,Split,,43.503819,16.456495,+38521541560
2041,spar,87109,supermarket,Getaldiceva Bb,Knin,,44.041802,16.202809,+38522661843
2042,spar,87112,supermarket,Subiceva 5 7,Split,,43.508628,16.438376,+38514103346
2043,spar,87119,supermarket,Svetoklarska Ulica 32,Zagreb,,45.764229,15.9657,+38512095380
2044,spar,87123,supermarket,Zagrebacka Ulica 40,Zlatar,,46.087154,16.079531,+38549493300
2045,spar,87124,supermarket,Ivana Gorana Kovacica 51,Ivanec,,46.228109,16.120457,+38542499005
2046,spar,87126,supermarket,Boskoviceva 24,Split,,43.508965,16.467761,
2047,spar,87127,supermarket,Kutinska Ulica 16,Popovaca,,45.56808,16.631885,+385444954041
2048,spar,87133,supermarket,Put Bagata 11,Nin,,44.24074,15.171045,
2049,spar,87134,supermarket,Toplicka Cesta 87 A,Donja Stubica,,45.978763,15.952426,+38549410063
2050,spar,87135,supermarket,Ulica Janka Leskovara 46,Pregrada,,46.154274,15.756806,
2051,spar,87155,supermarket,Osjecka 21,Cepin,,45.524858,18.580793,+38531411040
2052,spar,87140,supermarket,Karlovacka Cesta 74,Ozalj,,45.605032,15.48319,
2053,spar,87142,supermarket,Zagrebacka Ulica 154,Dugo Selo,,45.809809,16.209187,
2054,spar,87156,supermarket,Budacka 100,Gospic,,44.556943,15.382206,+38553333601
2055,spar,87169,supermarket,Bolnicka Ulica 80K,Pakrac,,45.429555,17.187067,
2056,spar,87171,supermarket,Svilajska Ulica 35B,Osijek,,45.560726,18.635883,+38531629537
3920,konzum,3274,supermarket,Carlotta Grisi 5 Sveti Anton,Novigrad,52466,45.31911,13.56748,+385800400000
760,plodine,085,supermarket,Puljska 20,Fažana,52212,44.90898,13.82217,
761,plodine,014,supermarket,Put Cerodola 1,Zadar,23000,44.14142,15.22927,
762,plodine,018,supermarket,Put Gaceleza 3,Vodice,22211,43.7679,15.77202,
763,plodine,040,supermarket,Put Supavla 5,Split,21000,43.52224,16.43534,
764,plodine,144,supermarket,Put Svetog Petra 2,Privlaka,23233,44.163966,15.188902,
766,plodine,171,supermarket,Ruzice Mihic 20,Rijeka,51000,45.35614,14.4242,
765,plodine,003,supermarket,Ruziceva 29,Rijeka,51000,45.33042,14.45185,
4217,plodine,106,supermarket,Satnije Putalj 5,Kastel Sucurac,21212,43.5498,16.41238,
1944,spar,8719,hipermarket,Rimske Centurijacije 101,Pula,,44.869064,13.863956,+38552255960
1953,spar,87002,supermarket,Ivana Fuderera Hanzike 3,Valpovo,,45.650528,18.434608,+38531399371
1979,spar,87032,supermarket,Tadije Smiciklasa 5A,Krizevci,,46.027715,16.541013,+38548493960
2002,spar,87062,supermarket,Avenija Dubrovnik 42,Zagreb,,45.7773198,15.9973576,+38515520096
4000,kaufland,4330,supermarket,Miljenka Buljana 5,Sinj,,43.7017441,16.6441836,+385800223223
3990,kaufland,3030,hipermarket,Vlahe Paljetka 4,Bjelovar,,45.9031056,16.8521901,+385800223223
3977,kaufland,2830,hipermarket,Naselje Slavonija 2 Kc Br 5,Slavonski Brod,,45.162523,18.0185522,+385800223223
4407,spar,87035,supermarket,Zagrebačka ulica 137,Sv. Ivan Zelina,10380,45.945709,16.239463,
4001,kaufland,1130,supermarket,Obrtnicka Ulica 1,Cakovec,,46.3887923,16.413936,+385800223223
4002,kaufland,4730,supermarket,Priljevo 209,Vukovar,,45.3671359,18.9661504,+385800223223
4010,kaufland,6830,supermarket,Varteksova ulica 2,Varaždin-Biškupec,42000,46.2920308,16.3430472,
4417,spar,87049,supermarket,Dr. Franje Tuđmana 344,Kaštel Sućurac,21212,43.547547,16.412994,
4011,kaufland,2530,supermarket,Vukovarska Ulica 10,Sibenik,,43.7226812,15.906328,+385800223223
4003,kaufland,6730,supermarket,Put Gaceleza 1D,Vodice,,43.7667702,15.7726119,+385800223223
4012,kaufland,5030,supermarket,Zagrebacka Ulica 67,Dugo Selo,,45.8057627,16.2255784,+385800223223
4430,spar,87064,supermarket,H. Macanovica 29,Zagreb,,45.7892198,15.9297565,+38515520212
4004,kaufland,4130,supermarket,Stjepana Ivicevica 66,Makarska,,43.285267,17.0301762,+385800223223
4005,kaufland,6130,supermarket,Ulica 4. gardijske brigade 69,Zadar - Sinjoretovo,23000,44.1050064,15.2640331,
3991,kaufland,1530,hipermarket,Zagrebacka 49A,Sisak,,45.4956039,16.3654333,+385800223223
4131,plodine,073,hipermarket,Karla Metikoša 4,Zagreb,10000,45.77958,16.00289,
4137,plodine,059,supermarket,Antona Mataije 17,Novi Vinodolski,51250,45.13214,14.78304,
4006,kaufland,7830,supermarket,Ulica Ivana Gundulica 16,Ivanec,,46.2299275,16.1303963,+385800223223
4350,spar,8702,hipermarket,Jankomir 33.,Zagreb,,45.798813,15.884793,+38515603450
4352,spar,8704,hipermarket,Sv. Leopolda B. Mandica 7,Osijek,,45.553349,18.675232,+38531495200
4431,spar,87065,supermarket,V. Kovacica 3A,Zagreb,,45.7769683,15.9862571,+38515520074
3978,kaufland,2730,hipermarket,Njemacka Ulica 40 40,Pozega,,45.3364962,17.6843431,+385800223223
4433,spar,87067,supermarket,V. Varicaka 12,Zagreb,,45.7658805,15.9882617,+38515520086
3992,kaufland,5830,hipermarket,Zagrebačka cesta 136,Zagreb,10000,45.805056,15.9210394,
3979,kaufland,6030,hipermarket,Novigradska Ulica 22,Umag,,45.4230146,13.5274861,+385800223223
4446,spar,87080,supermarket,Trg K. P. Kresimira Iv Bb,Velika Gorica,,45.7114968,16.0777912,+38515605347
3993,kaufland,1730,hipermarket,Zametska 44,Rijeka Zamet,51000,45.3404219,14.3982677,
4007,kaufland,7330,supermarket,Ulica Josipa Broza Tita 25,Zabok,,46.0220817,15.9064266,+385800223223
4359,spar,8713,hipermarket,Prilaz V. Holjevca 12,Karlovac,,45.506001,15.544376,+38547493953
4363,spar,8717,hipermarket,Avenija V. Holjevca 62,Zagreb,,45.754963,15.988217,+38515510840
4008,kaufland,7430,supermarket,Ulica Sima Savinovica 2,Cibaca,,42.6312817,18.1629281,+385800223223
3994,kaufland,6230,supermarket,Barutanski jarak 54,Zagreb-Barutanski Jarak,10000,45.8275561,16.0076427,
3995,kaufland,1330,supermarket,Franje Račkog 95,Đakovo,31400,45.3097863,18.3971084,
4459,spar,87093,supermarket,Kralja P. Kresimira Iv 10,Karlovac,,45.482459,15.5479107,+38547423157
3980,kaufland,6330,hipermarket,Osječka 39,Rijeka Škurinje,51000,45.3411084,14.42536,
3996,kaufland,2230,supermarket,Ljudevita Posavskog 51,Velika Gorica,,45.7182836,16.0545651,+385800223223
4371,spar,8726,hipermarket,Ul. Grada Wirgesa 2 D,Samobor,,45.800002,15.727765,+38514104160
